Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>"
545640817,"Apr 14, 2016, 10:00:26 PM",Pedalada ao entardecer,Ride,,4947,17.75,,false,,activities/545640817.gpx,80.0,,4947.0,4480.0,17752.599609375,11.399999618530273,,124.3280029296875,,793.5999755859375,850.0999755859375,12.600000381469727,-0.001689890050329268,,,,,,,,65.16690063476562,325.5216979980469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547381150,"Apr 16, 2016, 10:24:22 AM",Bueno de andrada,Ride,,34664,103.77,,false,,activities/547381150.gpx,80.0,,34664.0,25506.0,103778.0,11.399999618530273,,832.3770141601562,,619.7000122070312,844.5999755859375,15.0,-0.01320130005478859,,,,,,,,62.63010025024414,1781.1492919921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552840926,"Apr 21, 2016, 7:33:02 PM",Ibaté - Damha - Ibaté,Ride,,7334,31.71,,false,,activities/552840926.gpx,80.0,,7334.0,6816.0,31718.099609375,11.399999618530273,,270.4599914550781,,812.0,879.5999755859375,7.800000190734863,-0.007251380011439323,,,,,,,,75.3125,572.3629760742188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553507269,"Apr 22, 2016, 11:42:52 AM",Posto castelo - Analândia - posto castelo,Ride,"",19773,49.48,,false,,activities/553507269.gpx,80.0,,19773.0,14157.0,49482.80078125,13.0,,1095.1700439453125,,656.9000244140625,1018.9000244140625,45.29999923706055,-0.0004041809879709035,,,,,,,,106.94200134277344,1688.0853271484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561329813,"Apr 30, 2016, 6:07:52 PM",Trazendo o pai de volta ao pedal,Ride,,8381,25.43,,false,,activities/561329813.gpx,80.0,,8381.0,6747.0,25430.30078125,10.600000381469727,,202.9949951171875,,778.5,852.7000122070312,12.100000381469727,0.002359390025958419,,,,,,,,60.895198822021484,458.1087951660156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568358533,"May 7, 2016, 12:04:36 PM",Pedalada matutina,Ride,,7538,16.86,,false,,activities/568358533.gpx,80.0,,7538.0,5541.0,16867.69921875,11.100000381469727,,192.02200317382812,,753.0999755859375,841.5,12.600000381469727,0.0023713998962193727,,,,,,,,50.548500061035156,312.29949951171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568438060,"May 7, 2016, 2:23:18 PM",Pedalada matutina v2.0,Ride,,3113,16.42,,false,,activities/568438060.gpx,80.0,,3113.0,2991.0,16424.69921875,12.399999618530273,,191.64599609375,,753.0999755859375,841.7000122070312,10.5,-0.0024353601038455963,,,,,,,,101.71199798583984,339.2059631347656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573121740,"May 11, 2016, 10:16:02 PM",Passeio de estreia da nova bike,Ride,,2950,10.28,,false,,activities/573121740.gpx,80.0,,2950.0,2831.0,10279.2001953125,7.599999904632568,,58.79719924926758,,812.5999755859375,849.0,13.0,-0.009728379547595978,,,,,,,,57.96369934082031,182.9661865234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576125174,"May 14, 2016, 7:11:02 PM",Ibaté - Embaré - Damha,Ride,,5733,31.80,,false,,activities/576125174.gpx,80.0,,5733.0,5598.0,31805.099609375,14.899999618530273,,272.14300537109375,,811.2999877929688,879.2000122070312,8.0,0.0037729800678789616,,,,,,,,100.82099914550781,629.301513671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576905067,"May 15, 2016, 11:32:19 AM",Ibaté - Damha - Água Vermelha - Ibaté,Ride,"",10473,45.96,,false,,activities/576905067.gpx,80.0,,10473.0,9859.0,45966.6015625,11.600000381469727,,534.7639770507812,,684.0,909.5,14.0,-0.0004350990056991577,,,,,,,,93.51139831542969,1027.95068359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589173340,"May 26, 2016, 6:28:39 PM",Ibaté - Embaré - Damha - Água vermelha - Escureceu!,Ride,"",11502,36.11,,false,,activities/589173340.gpx,80.0,,11502.0,8934.0,36110.3984375,15.199999809265137,,445.5849914550781,,684.0999755859375,879.7000122070312,21.600000381469727,-0.10218700021505356,,,,,,,,78.31790161132812,780.15673828125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591976377,"May 29, 2016, 11:20:29 AM",Ibaté - Agua vermelha - damha - Embaré - Ibaté ,Ride,,11328,42.71,,false,,activities/591976377.gpx,80.0,,11328.0,9989.0,42712.30078125,11.699999809265137,,527.6229858398438,,684.2000122070312,879.0,15.300000190734863,-0.03324570134282112,,,,,,,,85.56819915771484,953.0359497070312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598570280,"Jun 4, 2016, 7:39:34 PM",Tentativa de pedal... chuva! ,Ride,,3352,9.83,,false,,activities/598570280.gpx,75.0,,3352.0,3055.0,9837.599609375,9.0,,84.0781021118164,,807.2000122070312,841.5,9.800000190734863,-0.012198099866509438,,,,,,,,41.9099006652832,142.7587432861328,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607174682,"Jun 12, 2016, 2:39:46 PM",Pedalada da hora do almoço,Ride,,4531,13.87,,false,,activities/607174682.gpx,75.0,,4531.0,3991.0,13871.5,13.5,,111.75299835205078,,778.4000244140625,850.0999755859375,11.300000190734863,-0.0014418100472539663,,,,,,,,50.948001861572266,226.71681213378906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608126673,"Jun 13, 2016, 12:26:20 PM",Ibaté - ciclo pedal - Ibaté ,Ride,,12288,40.19,,false,,activities/608126673.gpx,75.0,,12288.0,8694.0,40196.6015625,11.600000381469727,,426.1260070800781,,776.5,881.2000122070312,11.899999618530273,0.0024877700489014387,,,,,,,,82.17569732666016,796.5956420898438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609563442,"Jun 14, 2016, 10:02:35 PM",Ibaté - Damha - Ibaté (frio!),Ride,,6887,33.78,,false,,activities/609563442.gpx,75.0,,6887.0,6719.0,33780.8984375,10.5,,338.55499267578125,,809.9000244140625,879.0,15.600000381469727,0.0002960250130854547,,,,,,,,79.24810028076172,593.7017822265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613382780,"Jun 18, 2016, 5:01:35 PM",Ibaté - TAM - água vermelha - damha - Ibaté ,Ride,,12437,53.38,,false,,activities/613382780.gpx,75.0,,12437.0,10894.0,53382.6015625,12.399999618530273,,617.3179931640625,,670.5999755859375,900.2000122070312,14.5,-0.0007493079756386578,,,,,,,,92.23600006103516,1120.3731689453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627601754,"Jul 2, 2016, 9:46:00 AM",Ibaté - Rib Bonito - Ibaté ,Ride,"",19104,57.77,,false,,activities/627601754.gpx,75.0,,19104.0,13229.0,57769.19921875,14.199999809265137,,806.4130249023438,,507.3999938964844,849.0,36.400001525878906,0.0,,,,,,,,91.79440307617188,1353.9981689453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635155706,"Jul 9, 2016, 9:58:58 AM",Ibaté - bela vista - tamoio - Ibaté ,Ride,"",14423,49.79,,false,,activities/635155706.gpx,75.0,,14423.0,11309.0,49790.19921875,12.800000190734863,,542.5029907226562,,544.7999877929688,844.4000244140625,13.300000190734863,0.0008033710182644427,,,,,,,,78.51170349121094,989.9960327148438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642790901,"Jul 16, 2016, 11:19:55 AM",Ibaté - água vermelha - Damha - Ibaté,Ride,"",13045,44.86,,false,,activities/642790901.gpx,75.0,,13045.0,10850.0,44867.69921875,14.100000381469727,,543.2130126953125,,684.0999755859375,879.0,15.300000190734863,-0.0004457549948710948,,,,,,,,75.25650024414062,910.434326171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650753808,"Jul 23, 2016, 11:25:32 AM",Ibaté - Bela Vista - Tamoio - Ibaté,Ride,"",14651,50.11,,false,,activities/650753808.gpx,75.0,,14651.0,12124.0,50118.1015625,10.800000190734863,,551.18798828125,,544.9000244140625,848.5999755859375,21.0,-0.005586800165474415,,,,,,,,71.99819946289062,973.2904052734375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655878468,"Jul 27, 2016, 9:34:04 PM",Ibaté - Electrolux - Damha - Ibaté,Ride,"",10465,42.44,,false,,activities/655878468.gpx,75.0,,10465.0,8965.0,42442.8984375,13.600000381469727,,477.1719970703125,,684.2999877929688,878.9000244140625,14.100000381469727,-0.008953209966421127,,,,,,,,92.35430145263672,923.1712646484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658981349,"Jul 30, 2016, 4:46:56 PM",Ibaté - Aparecidinha - Ibaté,Ride,"",16753,74.36,,false,,activities/658981349.gpx,75.0,,16753.0,13234.0,74359.796875,15.899999618530273,,625.6619873046875,,781.4000244140625,972.2999877929688,16.299999237060547,-0.0038999600801616907,,,,,,,,104.86199951171875,1547.334228515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682858370,"Aug 20, 2016, 3:49:27 PM",Primeiro pedal clipado,Ride,,5091,24.96,,false,,activities/682858370.gpx,75.0,,5091.0,4847.0,24968.0,14.399999618530273,,251.25,,764.5999755859375,849.0,12.5,0.005607179831713438,,,,,,,,89.74250030517578,485.00482177734375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690857718,"Aug 27, 2016, 10:21:05 AM",Ibaté - São Carlos - Água Vermelha - Ibaté,Ride,,17442,65.94,,false,,activities/690857718.gpx,75.0,,17442.0,14387.0,65947.0,11.5,,738.0689697265625,,702.5,904.0999755859375,16.0,0.0,,,,,,,,77.14240264892578,1237.480224609375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699417054,"Sep 3, 2016, 7:07:51 PM",Passeio com o meu pai,Ride,,4052,13.79,,false,,activities/699417054.gpx,75.0,,4052.0,3732.0,13792.400390625,13.800000190734863,,110.6510009765625,,778.5,850.0,10.5,-0.005800299812108278,,,,,,,,55.16510009765625,229.55191040039062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703784840,"Sep 7, 2016, 1:56:36 PM",Pedalada matutina,Ride,,6532,25.07,,false,,activities/703784840.gpx,75.0,,6532.0,5577.0,25075.599609375,14.699999809265137,,206.12399291992188,,778.5,850.0,12.300000190734863,0.007178289815783501,,,,,,,,75.14440155029297,467.2745666503906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708512972,"Sep 11, 2016, 10:37:20 AM",Ibaté - mirante Ripasa - Incofap - Ibaté,Ride,"",14071,40.19,,false,,activities/708512972.gpx,75.0,,14071.0,11378.0,40195.80078125,11.300000190734863,,463.18701171875,,648.4000244140625,844.5999755859375,14.5,0.0,,,,,,,,67.24440002441406,853.0940551757812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715772922,"Sep 17, 2016, 6:53:09 PM",Usina Serra - Pirâmide - trevo N S Fátima,Ride,,5974,33.19,,false,,activities/715772922.gpx,75.0,,5974.0,5936.0,33197.5,13.0,,361.53900146484375,,753.2000122070312,853.5999755859375,11.699999809265137,0.005120870191603899,,,,,,,,92.65470123291016,613.2481079101562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723611209,"Sep 24, 2016, 10:23:30 AM",Ibaté - Brotas - Ibaté,Ride,"",31932,95.06,,false,,activities/723611209.gpx,75.0,,31932.0,24351.0,95066.796875,13.5,,1278.989990234375,,575.7000122070312,841.7999877929688,25.700000762939453,0.0005259459721855819,,,,,,,,72.14430236816406,1958.816162109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730914502,"Oct 1, 2016, 11:06:19 AM",São Carlos - Babilônia - cristinho - Broa,Ride,,15724,55.82,,false,,activities/730914502.gpx,75.0,,15724.0,11894.0,55822.0,15.600000381469727,,651.25,,687.0,971.7999877929688,18.899999618530273,-0.22607600688934326,,,,,,,,89.37840270996094,1185.3193359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731962804,"Oct 2, 2016, 11:02:57 AM",Palmital - Gasoduto,Ride,,8087,26.33,,false,,activities/731962804.gpx,75.0,,8087.0,7596.0,26329.099609375,11.0,,425.6619873046875,,616.2999877929688,853.7000122070312,39.099998474121094,0.0026586600579321384,,,,,,,,72.7344970703125,616.0277709960938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
