,Activity Date,Distance,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Average Cadence,Average Heart Rate,Average Watts,Weighted Average Power,Wind Speed,Average Speed,Total Weight
1180,2021-04-18 12:17:56,104.05,13803.0,69.47999725341798,1245.0,1243.0,539.7999877929688,864.0,77.63016510009766,134.93661499023438,157.26255798339844,164.0,8.67600030899048,27.13757878722017,75.5
1181,2021-04-21 12:19:31,89.73,11459.0,66.60000000000001,928.0,911.0,710.4000244140625,877.7999877929688,77.54471588134766,127.550048828125,151.43861389160156,161.0,20.73600082397461,28.189894406143644,75.5
1183,2021-04-24 18:05:39,60.89,7224.0,69.47999725341798,551.0,560.0,755.0,912.2000122070312,81.94764709472656,146.37887573242188,170.3271026611328,181.0,7.451999759674073,30.343853820598007,75.5
1184,2021-04-25 13:37:20,34.89,4313.0,47.160001373291024,191.0,178.0,798.5999755859375,833.5999755859375,82.01092529296875,127.54393768310548,157.41363525390625,161.0,5.543999862670898,29.122188731741247,75.5
1189,2021-05-01 17:03:50,101.88,12350.0,59.4,839.0,826.0,743.4000244140625,861.2000122070312,81.46600341796875,138.1540069580078,162.01231384277344,170.0,13.464000034332276,29.697813765182183,75.5
1190,2021-05-02 19:21:09,43.37,5314.0,45.71999931335449,231.0,224.0,797.0,826.0,83.07207489013672,136.72525024414062,160.8184051513672,163.0,4.967999982833862,29.38125705683101,75.5
1192,2021-05-04 19:20:37,43.5,5393.0,56.88000068664551,313.0,300.0,776.2000122070312,831.0,81.63182830810547,144.57296752929688,167.38809204101562,193.0,5.435999965667725,29.037641386983125,75.5
1195,2021-05-08 11:10:18,87.23,11234.0,90.36000137329101,1119.024169921875,1047.0,661.9000244140625,882.7000122070312,80.41822052001953,134.55911254882812,162.04855346679688,176.0,18.396000480651857,27.953355883923802,75.5
1196,2021-05-09 14:31:47,46.04,5384.0,57.6,381.0,368.0,701.0,869.7999877929688,86.13346099853516,148.24163818359375,181.6812744140625,189.0,14.580000686645509,30.784546805349184,75.5
1202,2021-05-15 18:23:36,71.96,8467.0,53.28000068664551,555.0,564.0,702.5999755859375,867.4000244140625,83.06053161621094,144.9710693359375,178.66517639160156,187.0,5.652000188827515,30.595960788945312,75.5
1203,2021-05-16 14:37:16,34.92,3819.0,45.36000137329102,186.0,168.0,810.4000244140625,843.7999877929688,89.01712799072266,155.1455841064453,197.69546508789065,203.0,5.724000120162964,32.91751767478398,75.5
1208,2021-05-22 13:50:31,52.49,6612.0,49.319999313354494,364.0,414.0,773.0,851.7999877929688,82.80931854248047,131.68531799316406,155.25921630859375,161.0,14.975999450683593,28.57894736842105,75.5
1214,2021-05-29 13:10:39,61.39,7674.0,75.239998626709,742.0,736.0,601.2000122070312,882.5999755859375,81.59464263916016,144.8087158203125,159.67739868164062,170.0,12.564000034332276,28.799061767005472,75.5
1215,2021-05-30 12:58:23,78.06,9373.0,64.43999862670898,657.0,660.0,753.7999877929688,917.2000122070312,82.27803802490234,138.5579833984375,161.683349609375,166.0,7.307999897003174,29.981436039688468,75.5
1218,2021-06-03 17:53:04,67.0,7730.0,64.43999862670898,609.0,632.0,686.7999877929688,888.5999755859375,82.35187530517578,143.36985778808594,170.8910675048828,181.0,5.4,31.203104786545925,75.5
1220,2021-06-05 12:07:12,100.13,12519.0,66.239998626709,953.0,929.0,638.2000122070312,873.7999877929688,81.99070739746094,141.71768188476562,167.5984649658203,175.0,20.124000549316406,28.79367361610352,75.5
1221,2021-06-06 14:20:03,28.15,3607.0,61.2,233.0,221.0,777.5999755859375,836.2000122070312,84.19670104980469,129.0537872314453,153.3254852294922,161.0,13.679999828338623,28.09537011366787,75.5
1224,2021-06-09 10:39:29,34.87,4257.0,44.28000068664551,185.0,184.0,790.4000244140625,826.2000122070312,82.27111053466797,127.56448364257812,164.5576629638672,168.0,8.387999725341798,29.48837209302325,75.5
1226,2021-06-12 17:48:40,75.37,9367.0,67.67999725341797,627.0,624.0,783.5999755859375,838.5999755859375,82.4945068359375,129.35511779785156,164.82809448242188,170.0,6.443999862670898,28.966798334578847,75.5
1227,2021-06-13 18:43:33,63.55,7787.0,58.67999725341797,492.0,495.0,775.2000122070312,852.5999755859375,83.98613739013672,140.1835174560547,162.224609375,167.0,9.323999691009522,29.379735456530113,75.5
1231,2021-06-19 17:17:36,102.79,12827.0,55.08000068664551,820.0,846.0,698.7999877929688,899.0,82.54045104980469,143.50526428222656,162.15264892578125,166.0,21.347999382019044,28.848834489748192,75.5
1232,2021-06-20 15:03:35,20.34,2775.0,46.43999862670898,152.0,148.0,823.4000244140625,871.2000122070312,84.26629638671875,120.67098999023438,136.1535186767578,141.0,17.747999382019042,26.387027027027028,75.5
1237,2021-06-26 11:59:47,100.34,12562.0,66.96000137329102,1059.0,1056.0,635.0,861.4000244140625,80.09027862548828,143.72129821777344,165.85719299316406,174.0,14.040000343322756,28.755293743034553,75.5
1238,2021-06-27 13:39:27,38.72,5659.0,64.07999725341797,517.0,465.0,779.0,909.2000122070312,76.86603546142578,126.8892593383789,145.35238647460938,158.0,15.840000343322755,24.631913765682985,75.5
1244,2021-07-03 18:32:23,60.22,7232.0,43.919999313354495,309.0,305.0,805.5999755859375,834.4000244140625,82.1012191772461,141.72413635253906,162.29010009765625,165.0,8.2439998626709,29.976769911504423,75.5
1245,2021-07-04 12:58:10,78.73,9689.0,62.63999862670899,688.0,688.0,752.2000122070312,919.5999755859376,83.60139465332031,139.20806884765625,171.38589477539062,179.0,12.67199993133545,29.25255444318299,75.5
1249,2021-07-09 10:57:47,102.17,12747.0,66.96000137329102,1039.0,1050.0,608.0,887.0,79.46893310546875,139.17196655273438,168.4115447998047,178.0,9.720000171661377,28.854789362202872,75.5
1250,2021-07-10 18:25:07,60.2,7248.0,46.43999862670898,311.0,306.0,801.2000122070312,829.7999877929688,80.53272247314453,134.26890563964844,162.1338348388672,165.0,6.552000188827516,29.90066225165563,75.5
1251,2021-07-11 13:06:45,66.61,8066.0,63.36000137329102,628.0,636.0,746.5999755859375,960.2000122070312,83.34611511230469,139.11839294433594,172.8220977783203,184.0,10.079999828338623,29.72923382097694,75.5
1255,2021-07-17 13:27:57,60.49,7121.0,68.039998626709,569.0,554.0,732.5999755859375,896.7999877929688,82.86363983154297,139.94102478027344,174.11305236816406,185.0,11.19599962234497,30.580536441511025,75.5
1256,2021-07-18 13:40:11,49.68,6255.0,51.48000068664551,390.0,399.0,783.0,862.4000244140625,83.17980194091797,131.17042541503906,159.64988708496094,166.0,10.440000343322756,28.592805755395684,75.5
1263,2021-07-25 13:26:00,59.36,7642.0,59.039998626708986,555.0,539.0,742.4000244140625,845.5999755859375,80.05548095703125,129.47085571289062,158.32359313964844,165.0,17.2439998626709,27.963360376864696,75.5
1272,2021-08-07 19:44:09,34.85,4173.0,44.63999862670898,182.0,176.0,848.5999755859375,877.4000244140625,80.68872833251953,142.20057678222656,173.60220336914062,179.0,12.059999656677247,30.0647016534867,75.5
1273,2021-08-08 12:55:57,73.17,9547.0,58.320002746582034,732.0,707.0,778.4000244140625,947.2000122070312,79.2197036743164,131.8758544921875,154.02493286132812,162.0,17.712000274658205,27.591075730596,75.5
1277,2021-08-14 12:24:50,66.55,8027.0,61.2,622.0,631.0,691.7999877929688,900.5999755859375,80.7475814819336,142.6105194091797,168.566162109375,180.0,12.923999691009522,29.84676716083219,75.5
1278,2021-08-15 19:02:56,44.25,5397.0,57.23999862670898,420.0,420.0,789.0,877.2000122070312,81.106689453125,139.61700439453125,154.9320068359375,164.0,7.235999965667725,29.516397998888273,75.5
1283,2021-08-21 11:30:40,100.05,12105.0,65.87999725341797,953.0,940.0,687.0,855.5999755859375,81.09349060058594,145.322021484375,165.33763122558594,173.0,10.079999828338623,29.7546468401487,75.5
1284,2021-08-22 19:34:07,41.54,5279.0,52.919999313354495,395.0,371.0,773.0,869.5999755859375,80.26579284667969,134.20306396484375,164.01231384277344,167.0,10.29599962234497,28.328092441750332,75.5
1288,2021-08-29 12:20:23,101.0,12504.0,54.0,753.0,760.0,845.4000244140625,929.2000122070312,83.04102325439453,133.0207061767578,165.12628173828125,170.0,12.851999759674072,29.07869481765835,75.5
1290,2021-09-01 19:35:15,43.33,5366.0,52.56000137329102,220.0,220.0,801.0,828.7999877929688,79.20207214355469,134.21102905273438,168.44911193847656,174.0,10.512000274658204,29.069698099142744,75.5
1293,2021-09-09 21:12:31,31.19,4002.0,44.63999862670898,140.0,151.0,777.7999877929688,831.0,81.70403289794922,133.75912475585938,157.2958526611328,172.0,16.308000755310058,28.05697151424288,75.5
1294,2021-09-11 13:07:33,78.32,9351.0,69.12000274658203,853.0,853.0,659.2000122070312,880.2000122070312,81.12947845458984,140.24221801757812,159.9012908935547,175.0,12.348000240325929,30.152069297401347,75.5
1295,2021-09-12 19:17:04,56.97,7114.0,56.160001373291024,492.0,483.0,759.0,856.0,80.2567138671875,137.3713836669922,159.73980712890625,165.0,6.6600000858306885,28.829350576328366,75.5
1296,2021-09-14 21:11:17,29.41,3719.0,42.11999931335449,104.0,102.0,804.0,829.0,80.04454803466797,129.77467346191406,152.26995849609375,159.0,12.20400037765503,28.468943264318366,75.5
1297,2021-09-15 21:48:21,29.71,3895.0,50.4,116.0,106.0,814.4000244140625,842.2000122070312,82.03337860107422,132.57473754882812,158.9322052001953,170.0,15.263999176025392,27.459820282413354,75.5
1299,2021-09-18 12:37:50,68.94,8597.0,68.4,858.0,850.0,632.0,869.5999755859375,79.96382904052734,144.61277770996094,157.8996124267578,172.0,16.91999931335449,28.868675119227635,75.5
1300,2021-09-19 18:52:30,64.91,7777.0,54.36000137329102,463.0,507.0,794.5999755859375,865.2000122070312,82.04022979736328,144.1092987060547,152.08126831054688,156.0,5.435999965667725,30.04706184904205,75.5
1304,2021-09-25 12:04:06,80.21,10032.0,64.8,800.0,816.0,742.5999755859375,898.4000244140625,80.7806167602539,135.690185546875,158.16806030273438,169.0,13.5,28.7834928229665,75.5
1305,2021-09-26 14:08:31,43.34,5419.0,54.71999931335449,229.0,224.0,803.2000122070312,841.5999755859375,83.14458465576172,128.5093231201172,161.17327880859375,165.0,14.112000274658202,28.79202804945562,75.5
1306,2021-09-28 10:09:07,43.34,5752.0,47.5199993133545,208.0,210.0,803.0,833.7999877929688,80.08871459960938,130.68463134765625,168.66220092773438,189.0,12.6,27.125173852573017,75.5
1307,2021-09-29 10:17:32,43.34,5597.0,48.23999862670898,219.0,218.0,792.2000122070312,828.7999877929688,79.72871398925781,125.69644165039062,158.6271209716797,162.0,4.896000051498413,27.87636233696623,75.5
